County,date,deaths,cases,Region,Color
Sullivan,2020-05-19T00:00:00Z,28,1258,Mid-Hudson,#91bdf0
Tioga,2020-05-19T00:00:00Z,16,113,Southern Tier,#ffd900
Tompkins,2020-05-19T00:00:00Z,0,142,Southern Tier,#ffd900
Ulster,2020-05-19T00:00:00Z,69,1565,Mid-Hudson,#91bdf0
Warren,2020-05-19T00:00:00Z,26,235,North Country,#dcc8dc
Washington,2020-05-19T00:00:00Z,14,220,North Country,#dcc8dc
Wayne,2020-05-19T00:00:00Z,2,98,Finger Lakes,#b4ffaa
Westchester,2020-05-19T00:00:00Z,1298,32402,Mid-Hudson,#91bdf0
Wyoming,2020-05-19T00:00:00Z,5,79,Western New York,#979797
Yates,2020-05-19T00:00:00Z,5,26,Finger Lakes,#b4ffaa
New York State,2020-05-20T00:00:00Z,28141,354370,New York State,#7a7a7a
Albany,2020-05-20T00:00:00Z,92,1682,Capital,#00ffff
Allegany,2020-05-20T00:00:00Z,2,44,Western New York,#979797
Broome,2020-05-20T00:00:00Z,39,436,Southern Tier,#ffd900
Cattaraugus,2020-05-20T00:00:00Z,2,70,Western New York,#979797
Cayuga,2020-05-20T00:00:00Z,2,68,Central New York,#d7e1be
Chautauqua,2020-05-20T00:00:00Z,2,50,Western New York,#979797
Chemung,2020-05-20T00:00:00Z,3,134,Finger Lakes,#b4ffaa
Chenango,2020-05-20T00:00:00Z,3,118,Southern Tier,#ffd900
Clinton,2020-05-20T00:00:00Z,4,94,North Country,#dcc8dc
Columbia,2020-05-20T00:00:00Z,34,350,Capital,#00ffff
Cortland,2020-05-20T00:00:00Z,1,36,Central New York,#d7e1be
Delaware,2020-05-20T00:00:00Z,2,69,Southern Tier,#ffd900
Dutchess,2020-05-20T00:00:00Z,131,3724,Mid-Hudson,#91bdf0
Erie,2020-05-20T00:00:00Z,437,5131,Western New York,#979797
Essex,2020-05-20T00:00:00Z,0,34,North Country,#dcc8dc
Franklin,2020-05-20T00:00:00Z,0,18,North Country,#dcc8dc
Fulton,2020-05-20T00:00:00Z,15,184,Mohawk Valley,#ffff00
Genesee,2020-05-20T00:00:00Z,4,184,Western New York,#979797
Greene,2020-05-20T00:00:00Z,12,215,Capital,#00ffff
Hamilton,2020-05-20T00:00:00Z,1,5,North Country,#dcc8dc
Herkimer,2020-05-20T00:00:00Z,3,93,Mohawk Valley,#ffff00
Jefferson,2020-05-20T00:00:00Z,0,71,Tug Hill Seaway,#e978ef
Lewis,2020-05-20T00:00:00Z,5,18,Tug Hill Seaway,#e978ef
Livingston,2020-05-20T00:00:00Z,3,111,Finger Lakes,#b4ffaa
Madison,2020-05-20T00:00:00Z,7,292,Central New York,#d7e1be
Monroe,2020-05-20T00:00:00Z,162,2465,Finger Lakes,#b4ffaa
Montgomery,2020-05-20T00:00:00Z,4,75,Mohawk Valley,#ffff00
Nassau,2020-05-20T00:00:00Z,2065,39368,Long Island,#ff64a5
New York,2020-05-20T00:00:00Z,2681,194550,New York City,#c8ff00
Niagara,2020-05-20T00:00:00Z,54,858,Western New York,#979797
Oneida,2020-05-20T00:00:00Z,39,802,Central New York,#d7e1be
Onondaga,2020-05-20T00:00:00Z,90,1718,Central New York,#d7e1be
Ontario,2020-05-20T00:00:00Z,9,170,Finger Lakes,#b4ffaa
Orange,2020-05-20T00:00:00Z,359,10043,Mid-Hudson,#91bdf0
Orleans,2020-05-20T00:00:00Z,25,171,Western New York,#979797
Oswego,2020-05-20T00:00:00Z,2,90,Central New York,#d7e1be
Otsego,2020-05-20T00:00:00Z,4,67,Mohawk Valley,#ffff00
Putnam,2020-05-20T00:00:00Z,58,1168,Mid-Hudson,#91bdf0
Rensselaer,2020-05-20T00:00:00Z,25,453,Capital,#00ffff
Rockland,2020-05-20T00:00:00Z,484,12831,Mid-Hudson,#91bdf0
St. Lawrence,2020-05-20T00:00:00Z,2,195,Tug Hill Seaway,#e978ef
Saratoga,2020-05-20T00:00:00Z,14,438,Capital,#00ffff
Schenectady,2020-05-20T00:00:00Z,26,633,Capital,#00ffff
Schoharie,2020-05-20T00:00:00Z,2,48,Mohawk Valley,#ffff00
Schuyler,2020-05-20T00:00:00Z,0,10,Finger Lakes,#b4ffaa
Seneca,2020-05-20T00:00:00Z,1,52,Finger Lakes,#b4ffaa
Steuben,2020-05-20T00:00:00Z,27,237,Finger Lakes,#b4ffaa
Suffolk,2020-05-20T00:00:00Z,1791,38411,Long Island,#ff64a5
Sullivan,2020-05-20T00:00:00Z,28,1267,Mid-Hudson,#91bdf0
Tioga,2020-05-20T00:00:00Z,16,114,Southern Tier,#ffd900
Tompkins,2020-05-20T00:00:00Z,0,145,Southern Tier,#ffd900
Ulster,2020-05-20T00:00:00Z,69,1571,Mid-Hudson,#91bdf0
Warren,2020-05-20T00:00:00Z,26,235,North Country,#dcc8dc
Washington,2020-05-20T00:00:00Z,14,221,North Country,#dcc8dc
Wayne,2020-05-20T00:00:00Z,2,103,Finger Lakes,#b4ffaa
Westchester,2020-05-20T00:00:00Z,1305,32517,Mid-Hudson,#91bdf0
Wyoming,2020-05-20T00:00:00Z,5,79,Western New York,#979797
Yates,2020-05-20T00:00:00Z,5,34,Finger Lakes,#b4ffaa
New York State,2020-05-21T00:00:00Z,28287,356458,New York State,#7a7a7a
Albany,2020-05-21T00:00:00Z,93,1700,Capital,#00ffff
Allegany,2020-05-21T00:00:00Z,2,44,Western New York,#979797
Broome,2020-05-21T00:00:00Z,39,451,Southern Tier,#ffd900
Cattaraugus,2020-05-21T00:00:00Z,2,71,Western New York,#979797
Cayuga,2020-05-21T00:00:00Z,2,72,Central New York,#d7e1be
Chautauqua,2020-05-21T00:00:00Z,2,58,Western New York,#979797
Chemung,2020-05-21T00:00:00Z,3,134,Finger Lakes,#b4ffaa
Chenango,2020-05-21T00:00:00Z,3,118,Southern Tier,#ffd900
Clinton,2020-05-21T00:00:00Z,4,94,North Country,#dcc8dc
Columbia,2020-05-21T00:00:00Z,36,355,Capital,#00ffff
Cortland,2020-05-21T00:00:00Z,1,36,Central New York,#d7e1be
Delaware,2020-05-21T00:00:00Z,2,71,Southern Tier,#ffd900
Dutchess,2020-05-21T00:00:00Z,132,3745,Mid-Hudson,#91bdf0
Erie,2020-05-21T00:00:00Z,445,5270,Western New York,#979797
Essex,2020-05-21T00:00:00Z,0,36,North Country,#dcc8dc
Franklin,2020-05-21T00:00:00Z,0,19,North Country,#dcc8dc
Fulton,2020-05-21T00:00:00Z,15,186,Mohawk Valley,#ffff00
Genesee,2020-05-21T00:00:00Z,4,188,Western New York,#979797
Greene,2020-05-21T00:00:00Z,12,215,Capital,#00ffff
Hamilton,2020-05-21T00:00:00Z,1,5,North Country,#dcc8dc
Herkimer,2020-05-21T00:00:00Z,3,93,Mohawk Valley,#ffff00
Jefferson,2020-05-21T00:00:00Z,0,71,Tug Hill Seaway,#e978ef
Lewis,2020-05-21T00:00:00Z,5,18,Tug Hill Seaway,#e978ef
Livingston,2020-05-21T00:00:00Z,3,114,Finger Lakes,#b4ffaa
Madison,2020-05-21T00:00:00Z,7,294,Central New York,#d7e1be
Monroe,2020-05-21T00:00:00Z,166,2530,Finger Lakes,#b4ffaa
Montgomery,2020-05-21T00:00:00Z,4,77,Mohawk Valley,#ffff00
Nassau,2020-05-21T00:00:00Z,2073,39487,Long Island,#ff64a5
New York,2020-05-21T00:00:00Z,2696,195675,New York City,#c8ff00
Niagara,2020-05-21T00:00:00Z,55,880,Western New York,#979797
Oneida,2020-05-21T00:00:00Z,39,817,Central New York,#d7e1be
Onondaga,2020-05-21T00:00:00Z,91,1771,Central New York,#d7e1be
Ontario,2020-05-21T00:00:00Z,9,176,Finger Lakes,#b4ffaa
Orange,2020-05-21T00:00:00Z,360,10092,Mid-Hudson,#91bdf0
Orleans,2020-05-21T00:00:00Z,26,174,Western New York,#979797
Oswego,2020-05-21T00:00:00Z,2,92,Central New York,#d7e1be
Otsego,2020-05-21T00:00:00Z,4,67,Mohawk Valley,#ffff00
Putnam,2020-05-21T00:00:00Z,58,1175,Mid-Hudson,#91bdf0
Rensselaer,2020-05-21T00:00:00Z,25,456,Capital,#00ffff
Rockland,2020-05-21T00:00:00Z,485,12877,Mid-Hudson,#91bdf0
St. Lawrence,2020-05-21T00:00:00Z,2,195,Tug Hill Seaway,#e978ef
Saratoga,2020-05-21T00:00:00Z,14,440,Capital,#00ffff
Schenectady,2020-05-21T00:00:00Z,26,638,Capital,#00ffff
Schoharie,2020-05-21T00:00:00Z,2,49,Mohawk Valley,#ffff00
Schuyler,2020-05-21T00:00:00Z,0,10,Finger Lakes,#b4ffaa
Seneca,2020-05-21T00:00:00Z,1,52,Finger Lakes,#b4ffaa
Steuben,2020-05-21T00:00:00Z,27,238,Finger Lakes,#b4ffaa
Suffolk,2020-05-21T00:00:00Z,1802,38553,Long Island,#ff64a5
Sullivan,2020-05-21T00:00:00Z,28,1281,Mid-Hudson,#91bdf0
Tioga,2020-05-21T00:00:00Z,16,117,Southern Tier,#ffd900
Tompkins,2020-05-21T00:00:00Z,0,145,Southern Tier,#ffd900
Ulster,2020-05-21T00:00:00Z,70,1584,Mid-Hudson,#91bdf0
Warren,2020-05-21T00:00:00Z,27,241,North Country,#dcc8dc
Washington,2020-05-21T00:00:00Z,14,222,North Country,#dcc8dc
Wayne,2020-05-21T00:00:00Z,2,103,Finger Lakes,#b4ffaa
Westchester,2020-05-21T00:00:00Z,1313,32673,Mid-Hudson,#91bdf0
Wyoming,2020-05-21T00:00:00Z,5,79,Western New York,#979797
Yates,2020-05-21T00:00:00Z,6,34,Finger Lakes,#b4ffaa
New York State,2020-05-22T00:00:00Z,28367,358154,New York State,#7a7a7a
Albany,2020-05-22T00:00:00Z,94,1756,Capital,#00ffff
Allegany,2020-05-22T00:00:00Z,2,44,Western New York,#979797
Broome,2020-05-22T00:00:00Z,40,468,Southern Tier,#ffd900
Cattaraugus,2020-05-22T00:00:00Z,2,74,Western New York,#979797
Cayuga,2020-05-22T00:00:00Z,2,73,Central New York,#d7e1be
Chautauqua,2020-05-22T00:00:00Z,2,63,Western New York,#979797
Chemung,2020-05-22T00:00:00Z,3,135,Finger Lakes,#b4ffaa
Chenango,2020-05-22T00:00:00Z,4,118,Southern Tier,#ffd900
Clinton,2020-05-22T00:00:00Z,4,94,North Country,#dcc8dc
Columbia,2020-05-22T00:00:00Z,36,356,Capital,#00ffff
Cortland,2020-05-22T00:00:00Z,1,37,Central New York,#d7e1be
Delaware,2020-05-22T00:00:00Z,2,72,Southern Tier,#ffd900
Dutchess,2020-05-22T00:00:00Z,133,3767,Mid-Hudson,#91bdf0
Erie,2020-05-22T00:00:00Z,454,5397,Western New York,#979797
Essex,2020-05-22T00:00:00Z,0,36,North Country,#dcc8dc
Franklin,2020-05-22T00:00:00Z,0,19,North Country,#dcc8dc
Fulton,2020-05-22T00:00:00Z,18,189,Mohawk Valley,#ffff00
Genesee,2020-05-22T00:00:00Z,4,189,Western New York,#979797
Greene,2020-05-22T00:00:00Z,12,215,Capital,#00ffff
Hamilton,2020-05-22T00:00:00Z,1,5,North Country,#dcc8dc
Herkimer,2020-05-22T00:00:00Z,3,95,Mohawk Valley,#ffff00
Jefferson,2020-05-22T00:00:00Z,0,72,Tug Hill Seaway,#e978ef
Lewis,2020-05-22T00:00:00Z,5,19,Tug Hill Seaway,#e978ef
Livingston,2020-05-22T00:00:00Z,3,114,Finger Lakes,#b4ffaa
Madison,2020-05-22T00:00:00Z,8,297,Central New York,#d7e1be
Monroe,2020-05-22T00:00:00Z,169,2601,Finger Lakes,#b4ffaa
Montgomery,2020-05-22T00:00:00Z,4,77,Mohawk Valley,#ffff00
Nassau,2020-05-22T00:00:00Z,2082,39608,Long Island,#ff64a5
New York,2020-05-22T00:00:00Z,2707,196484,New York City,#c8ff00
Niagara,2020-05-22T00:00:00Z,55,897,Western New York,#979797
Oneida,2020-05-22T00:00:00Z,41,828,Central New York,#d7e1be
Onondaga,2020-05-22T00:00:00Z,96,1828,Central New York,#d7e1be
Ontario,2020-05-22T00:00:00Z,9,180,Finger Lakes,#b4ffaa
Orange,2020-05-22T00:00:00Z,360,10142,Mid-Hudson,#91bdf0
Orleans,2020-05-22T00:00:00Z,27,175,Western New York,#979797
Oswego,2020-05-22T00:00:00Z,2,96,Central New York,#d7e1be
Otsego,2020-05-22T00:00:00Z,4,67,Mohawk Valley,#ffff00
Putnam,2020-05-22T00:00:00Z,58,1187,Mid-Hudson,#91bdf0
Rensselaer,2020-05-22T00:00:00Z,25,460,Capital,#00ffff
Rockland,2020-05-22T00:00:00Z,487,12905,Mid-Hudson,#91bdf0
St. Lawrence,2020-05-22T00:00:00Z,2,195,Tug Hill Seaway,#e978ef
Saratoga,2020-05-22T00:00:00Z,14,448,Capital,#00ffff
Schenectady,2020-05-22T00:00:00Z,26,645,Capital,#00ffff
Schoharie,2020-05-22T00:00:00Z,2,49,Mohawk Valley,#ffff00
Schuyler,2020-05-22T00:00:00Z,0,11,Finger Lakes,#b4ffaa
Seneca,2020-05-22T00:00:00Z,1,54,Finger Lakes,#b4ffaa
Steuben,2020-05-22T00:00:00Z,27,240,Finger Lakes,#b4ffaa
Suffolk,2020-05-22T00:00:00Z,1814,38672,Long Island,#ff64a5
Sullivan,2020-05-22T00:00:00Z,28,1287,Mid-Hudson,#91bdf0
Tioga,2020-05-22T00:00:00Z,17,118,Southern Tier,#ffd900
Tompkins,2020-05-22T00:00:00Z,0,147,Southern Tier,#ffd900
Ulster,2020-05-22T00:00:00Z,70,1595,Mid-Hudson,#91bdf0
Warren,2020-05-22T00:00:00Z,27,246,North Country,#dcc8dc
Washington,2020-05-22T00:00:00Z,14,224,North Country,#dcc8dc
Wayne,2020-05-22T00:00:00Z,2,104,Finger Lakes,#b4ffaa
Westchester,2020-05-22T00:00:00Z,1319,32767,Mid-Hudson,#91bdf0
Wyoming,2020-05-22T00:00:00Z,5,79,Western New York,#979797
Yates,2020-05-22T00:00:00Z,6,34,Finger Lakes,#b4ffaa
New York State,2020-05-23T00:00:00Z,28451,359926,New York State,#7a7a7a
Albany,2020-05-23T00:00:00Z,95,1770,Capital,#00ffff
Allegany,2020-05-23T00:00:00Z,2,44,Western New York,#979797
Broome,2020-05-23T00:00:00Z,41,485,Southern Tier,#ffd900
Cattaraugus,2020-05-23T00:00:00Z,2,78,Western New York,#979797
Cayuga,2020-05-23T00:00:00Z,2,76,Central New York,#d7e1be
Chautauqua,2020-05-23T00:00:00Z,2,72,Western New York,#979797
Chemung,2020-05-23T00:00:00Z,3,136,Finger Lakes,#b4ffaa
Chenango,2020-05-23T00:00:00Z,5,118,Southern Tier,#ffd900
Clinton,2020-05-23T00:00:00Z,4,95,North Country,#dcc8dc
Columbia,2020-05-23T00:00:00Z,37,359,Capital,#00ffff
Cortland,2020-05-23T00:00:00Z,1,38,Central New York,#d7e1be
Delaware,2020-05-23T00:00:00Z,2,74,Southern Tier,#ffd900
Dutchess,2020-05-23T00:00:00Z,135,3793,Mid-Hudson,#91bdf0
Erie,2020-05-23T00:00:00Z,460,5552,Western New York,#979797
Essex,2020-05-23T00:00:00Z,0,36,North Country,#dcc8dc
Franklin,2020-05-23T00:00:00Z,0,20,North Country,#dcc8dc
Fulton,2020-05-23T00:00:00Z,18,193,Mohawk Valley,#ffff00
Genesee,2020-05-23T00:00:00Z,4,191,Western New York,#979797
Greene,2020-05-23T00:00:00Z,13,217,Capital,#00ffff
Hamilton,2020-05-23T00:00:00Z,1,5,North Country,#dcc8dc
Herkimer,2020-05-23T00:00:00Z,3,100,Mohawk Valley,#ffff00
Jefferson,2020-05-23T00:00:00Z,0,72,Tug Hill Seaway,#e978ef
Lewis,2020-05-23T00:00:00Z,5,19,Tug Hill Seaway,#e978ef
Livingston,2020-05-23T00:00:00Z,3,114,Finger Lakes,#b4ffaa
Madison,2020-05-23T00:00:00Z,8,301,Central New York,#d7e1be
Monroe,2020-05-23T00:00:00Z,172,2661,Finger Lakes,#b4ffaa
Montgomery,2020-05-23T00:00:00Z,4,77,Mohawk Valley,#ffff00
Nassau,2020-05-23T00:00:00Z,2087,39726,Long Island,#ff64a5
New York,2020-05-23T00:00:00Z,2717,197266,New York City,#c8ff00
Niagara,2020-05-23T00:00:00Z,55,927,Western New York,#979797
Oneida,2020-05-23T00:00:00Z,41,864,Central New York,#d7e1be
Onondaga,2020-05-23T00:00:00Z,97,1904,Central New York,#d7e1be
Ontario,2020-05-23T00:00:00Z,10,182,Finger Lakes,#b4ffaa
Orange,2020-05-23T00:00:00Z,360,10197,Mid-Hudson,#91bdf0
Orleans,2020-05-23T00:00:00Z,29,196,Western New York,#979797
Oswego,2020-05-23T00:00:00Z,2,99,Central New York,#d7e1be
Otsego,2020-05-23T00:00:00Z,4,68,Mohawk Valley,#ffff00
Putnam,2020-05-23T00:00:00Z,58,1200,Mid-Hudson,#91bdf0
Rensselaer,2020-05-23T00:00:00Z,25,463,Capital,#00ffff
Rockland,2020-05-23T00:00:00Z,489,12934,Mid-Hudson,#91bdf0
St. Lawrence,2020-05-23T00:00:00Z,2,196,Tug Hill Seaway,#e978ef
Saratoga,2020-05-23T00:00:00Z,14,452,Capital,#00ffff
Schenectady,2020-05-23T00:00:00Z,26,648,Capital,#00ffff
Schoharie,2020-05-23T00:00:00Z,2,49,Mohawk Valley,#ffff00
Schuyler,2020-05-23T00:00:00Z,0,11,Finger Lakes,#b4ffaa
Seneca,2020-05-23T00:00:00Z,1,54,Finger Lakes,#b4ffaa
Steuben,2020-05-23T00:00:00Z,27,240,Finger Lakes,#b4ffaa
Suffolk,2020-05-23T00:00:00Z,1822,38802,Long Island,#ff64a5
Sullivan,2020-05-23T00:00:00Z,28,1297,Mid-Hudson,#91bdf0
Tioga,2020-05-23T00:00:00Z,18,121,Southern Tier,#ffd900
Tompkins,2020-05-23T00:00:00Z,0,149,Southern Tier,#ffd900
Ulster,2020-05-23T00:00:00Z,71,1606,Mid-Hudson,#91bdf0
Warren,2020-05-23T00:00:00Z,27,249,North Country,#dcc8dc
Washington,2020-05-23T00:00:00Z,14,225,North Country,#dcc8dc
Wayne,2020-05-23T00:00:00Z,2,107,Finger Lakes,#b4ffaa
Westchester,2020-05-23T00:00:00Z,1327,32881,Mid-Hudson,#91bdf0
Wyoming,2020-05-23T00:00:00Z,5,80,Western New York,#979797
Yates,2020-05-23T00:00:00Z,6,37,Finger Lakes,#b4ffaa
New York State,2020-05-24T00:00:00Z,28585,361515,New York State,#7a7a7a
Albany,2020-05-24T00:00:00Z,97,1782,Capital,#00ffff
Allegany,2020-05-24T00:00:00Z,2,44,Western New York,#979797
Broome,2020-05-24T00:00:00Z,42,501,Southern Tier,#ffd900
Cattaraugus,2020-05-24T00:00:00Z,2,78,Western New York,#979797
Cayuga,2020-05-24T00:00:00Z,2,77,Central New York,#d7e1be
Chautauqua,2020-05-24T00:00:00Z,2,75,Western New York,#979797
Chemung,2020-05-24T00:00:00Z,3,136,Finger Lakes,#b4ffaa
Chenango,2020-05-24T00:00:00Z,5,118,Southern Tier,#ffd900
Clinton,2020-05-24T00:00:00Z,4,95,North Country,#dcc8dc
Columbia,2020-05-24T00:00:00Z,38,365,Capital,#00ffff
Cortland,2020-05-24T00:00:00Z,1,39,Central New York,#d7e1be
Delaware,2020-05-24T00:00:00Z,2,77,Southern Tier,#ffd900
Dutchess,2020-05-24T00:00:00Z,137,3807,Mid-Hudson,#91bdf0
Erie,2020-05-24T00:00:00Z,465,5626,Western New York,#979797
Essex,2020-05-24T00:00:00Z,0,36,North Country,#dcc8dc
Franklin,2020-05-24T00:00:00Z,0,20,North Country,#dcc8dc
Fulton,2020-05-24T00:00:00Z,18,194,Mohawk Valley,#ffff00
Genesee,2020-05-24T00:00:00Z,4,191,Western New York,#979797
Greene,2020-05-24T00:00:00Z,13,220,Capital,#00ffff
Hamilton,2020-05-24T00:00:00Z,1,5,North Country,#dcc8dc
Herkimer,2020-05-24T00:00:00Z,3,101,Mohawk Valley,#ffff00
Jefferson,2020-05-24T00:00:00Z,0,72,Tug Hill Seaway,#e978ef
Lewis,2020-05-24T00:00:00Z,5,19,Tug Hill Seaway,#e978ef
Livingston,2020-05-24T00:00:00Z,3,114,Finger Lakes,#b4ffaa
Madison,2020-05-24T00:00:00Z,8,301,Central New York,#d7e1be
Monroe,2020-05-24T00:00:00Z,178,2697,Finger Lakes,#b4ffaa
Montgomery,2020-05-24T00:00:00Z,4,79,Mohawk Valley,#ffff00
Nassau,2020-05-24T00:00:00Z,2094,39837,Long Island,#ff64a5
New York,2020-05-24T00:00:00Z,2723,198123,New York City,#c8ff00
Niagara,2020-05-24T00:00:00Z,56,941,Western New York,#979797
Oneida,2020-05-24T00:00:00Z,42,878,Central New York,#d7e1be
Onondaga,2020-05-24T00:00:00Z,103,1953,Central New York,#d7e1be
Ontario,2020-05-24T00:00:00Z,13,184,Finger Lakes,#b4ffaa
Orange,2020-05-24T00:00:00Z,362,10225,Mid-Hudson,#91bdf0
Orleans,2020-05-24T00:00:00Z,33,202,Western New York,#979797
Oswego,2020-05-24T00:00:00Z,2,100,Central New York,#d7e1be
Otsego,2020-05-24T00:00:00Z,4,69,Mohawk Valley,#ffff00
Putnam,2020-05-24T00:00:00Z,58,1208,Mid-Hudson,#91bdf0
Rensselaer,2020-05-24T00:00:00Z,25,463,Capital,#00ffff
Rockland,2020-05-24T00:00:00Z,491,12963,Mid-Hudson,#91bdf0
St. Lawrence,2020-05-24T00:00:00Z,2,197,Tug Hill Seaway,#e978ef
Saratoga,2020-05-24T00:00:00Z,14,456,Capital,#00ffff
Schenectady,2020-05-24T00:00:00Z,26,658,Capital,#00ffff
Schoharie,2020-05-24T00:00:00Z,2,49,Mohawk Valley,#ffff00
Schuyler,2020-05-24T00:00:00Z,0,11,Finger Lakes,#b4ffaa
Seneca,2020-05-24T00:00:00Z,1,55,Finger Lakes,#b4ffaa
Steuben,2020-05-24T00:00:00Z,27,240,Finger Lakes,#b4ffaa
Suffolk,2020-05-24T00:00:00Z,1834,38964,Long Island,#ff64a5
Sullivan,2020-05-24T00:00:00Z,29,1310,Mid-Hudson,#91bdf0
Tioga,2020-05-24T00:00:00Z,18,122,Southern Tier,#ffd900
Tompkins,2020-05-24T00:00:00Z,0,151,Southern Tier,#ffd900
Ulster,2020-05-24T00:00:00Z,73,1617,Mid-Hudson,#91bdf0
Warren,2020-05-24T00:00:00Z,27,250,North Country,#dcc8dc
Washington,2020-05-24T00:00:00Z,14,226,North Country,#dcc8dc
Wayne,2020-05-24T00:00:00Z,2,108,Finger Lakes,#b4ffaa
Westchester,2020-05-24T00:00:00Z,1337,32968,Mid-Hudson,#91bdf0
Wyoming,2020-05-24T00:00:00Z,5,81,Western New York,#979797
Yates,2020-05-24T00:00:00Z,6,37,Finger Lakes,#b4ffaa
New York State,2020-05-25T00:00:00Z,28694,362764,New York State,#7a7a7a
Albany,2020-05-25T00:00:00Z,98,1791,Capital,#00ffff
Allegany,2020-05-25T00:00:00Z,2,44,Western New York,#979797
Broome,2020-05-25T00:00:00Z,44,519,Southern Tier,#ffd900
Cattaraugus,2020-05-25T00:00:00Z,3,81,Western New York,#979797
Cayuga,2020-05-25T00:00:00Z,2,77,Central New York,#d7e1be
Chautauqua,2020-05-25T00:00:00Z,2,75,Western New York,#979797
Chemung,2020-05-25T00:00:00Z,3,136,Finger Lakes,#b4ffaa
Chenango,2020-05-25T00:00:00Z,5,119,Southern Tier,#ffd900
Clinton,2020-05-25T00:00:00Z,4,95,North Country,#dcc8dc
Columbia,2020-05-25T00:00:00Z,38,372,Capital,#00ffff
Cortland,2020-05-25T00:00:00Z,1,39,Central New York,#d7e1be
Delaware,2020-05-25T00:00:00Z,2,77,Southern Tier,#ffd900
Dutchess,2020-05-25T00:00:00Z,138,3825,Mid-Hudson,#91bdf0
Erie,2020-05-25T00:00:00Z,471,5700,Western New York,#979797
Essex,2020-05-25T00:00:00Z,0,36,North Country,#dcc8dc
Franklin,2020-05-25T00:00:00Z,0,20,North Country,#dcc8dc
Fulton,2020-05-25T00:00:00Z,18,196,Mohawk Valley,#ffff00
Genesee,2020-05-25T00:00:00Z,5,192,Western New York,#979797
Greene,2020-05-25T00:00:00Z,13,225,Capital,#00ffff
Hamilton,2020-05-25T00:00:00Z,1,5,North Country,#dcc8dc
Herkimer,2020-05-25T00:00:00Z,3,103,Mohawk Valley,#ffff00
Jefferson,2020-05-25T00:00:00Z,0,72,Tug Hill Seaway,#e978ef
Lewis,2020-05-25T00:00:00Z,5,19,Tug Hill Seaway,#e978ef
Livingston,2020-05-25T00:00:00Z,3,115,Finger Lakes,#b4ffaa
Madison,2020-05-25T00:00:00Z,8,303,Central New York,#d7e1be
Monroe,2020-05-25T00:00:00Z,185,2733,Finger Lakes,#b4ffaa
Montgomery,2020-05-25T00:00:00Z,4,79,Mohawk Valley,#ffff00
Nassau,2020-05-25T00:00:00Z,2103,39907,Long Island,#ff64a5
New York,2020-05-25T00:00:00Z,2729,198731,New York City,#c8ff00
Niagara,2020-05-25T00:00:00Z,58,955,Western New York,#979797
Oneida,2020-05-25T00:00:00Z,42,905,Central New York,#d7e1be
Onondaga,2020-05-25T00:00:00Z,104,1981,Central New York,#d7e1be
Ontario,2020-05-25T00:00:00Z,14,185,Finger Lakes,#b4ffaa
Orange,2020-05-25T00:00:00Z,365,10244,Mid-Hudson,#91bdf0
Orleans,2020-05-25T00:00:00Z,33,205,Western New York,#979797
Oswego,2020-05-25T00:00:00Z,2,104,Central New York,#d7e1be
Otsego,2020-05-25T00:00:00Z,4,69,Mohawk Valley,#ffff00
Putnam,2020-05-25T00:00:00Z,58,1214,Mid-Hudson,#91bdf0
Rensselaer,2020-05-25T00:00:00Z,25,465,Capital,#00ffff
Rockland,2020-05-25T00:00:00Z,491,12996,Mid-Hudson,#91bdf0
St. Lawrence,2020-05-25T00:00:00Z,2,197,Tug Hill Seaway,#e978ef
Saratoga,2020-05-25T00:00:00Z,14,461,Capital,#00ffff
Schenectady,2020-05-25T00:00:00Z,27,664,Capital,#00ffff
Schoharie,2020-05-25T00:00:00Z,2,49,Mohawk Valley,#ffff00
Schuyler,2020-05-25T00:00:00Z,0,11,Finger Lakes,#b4ffaa
Seneca,2020-05-25T00:00:00Z,1,55,Finger Lakes,#b4ffaa
Steuben,2020-05-25T00:00:00Z,27,240,Finger Lakes,#b4ffaa
Suffolk,2020-05-25T00:00:00Z,1840,39090,Long Island,#ff64a5
Sullivan,2020-05-25T00:00:00Z,29,1324,Mid-Hudson,#91bdf0
Tioga,2020-05-25T00:00:00Z,18,122,Southern Tier,#ffd900
Tompkins,2020-05-25T00:00:00Z,0,154,Southern Tier,#ffd900
Ulster,2020-05-25T00:00:00Z,73,1632,Mid-Hudson,#91bdf0
Warren,2020-05-25T00:00:00Z,27,251,North Country,#dcc8dc
Washington,2020-05-25T00:00:00Z,14,228,North Country,#dcc8dc
Wayne,2020-05-25T00:00:00Z,2,109,Finger Lakes,#b4ffaa
Westchester,2020-05-25T00:00:00Z,1343,33049,Mid-Hudson,#91bdf0
Wyoming,2020-05-25T00:00:00Z,5,82,Western New York,#979797
Yates,2020-05-25T00:00:00Z,6,37,Finger Lakes,#b4ffaa
New York State,2020-05-26T00:00:00Z,28769,363836,New York State,#7a7a7a
Albany,2020-05-26T00:00:00Z,98,1793,Capital,#00ffff
Allegany,2020-05-26T00:00:00Z,2,44,Western New York,#979797
Broome,2020-05-26T00:00:00Z,45,522,Southern Tier,#ffd900
Cattaraugus,2020-05-26T00:00:00Z,3,81,Western New York,#979797
Cayuga,2020-05-26T00:00:00Z,2,78,Central New York,#d7e1be
Chautauqua,2020-05-26T00:00:00Z,2,77,Western New York,#979797
Chemung,2020-05-26T00:00:00Z,3,136,Finger Lakes,#b4ffaa
